"","gwf_cowcode","year","gwf_country","gwf_casename","gwf_startdate","gwf_enddate","gwf_spell","gwf_duration","gwf_fail","gwf_fail_subsregime","gwf_fail_type","gwf_fail_violent","gwf_regimetype","gwf_party","gwf_personal","gwf_military","gwf_monarch","extended_country_name","GWn","cown","in_GW_system"
"2569",560,1985,"South Africa","South Africa 10-94",1910-05-31,1994-04-29,84,75,0,0,0,0,"oligarchy",1,0,0,0,"South Africa",560,560,TRUE
"2570",560,1986,"South Africa","South Africa 10-94",1910-05-31,1994-04-29,84,76,0,0,0,0,"oligarchy",1,0,0,0,"South Africa",560,560,TRUE
"2571",560,1987,"South Africa","South Africa 10-94",1910-05-31,1994-04-29,84,77,0,0,0,0,"oligarchy",1,0,0,0,"South Africa",560,560,TRUE
"2572",560,1988,"South Africa","South Africa 10-94",1910-05-31,1994-04-29,84,78,0,0,0,0,"oligarchy",1,0,0,0,"South Africa",560,560,TRUE
"2573",560,1989,"South Africa","South Africa 10-94",1910-05-31,1994-04-29,84,79,0,0,0,0,"oligarchy",1,0,0,0,"South Africa",560,560,TRUE
"2574",560,1990,"South Africa","South Africa 10-94",1910-05-31,1994-04-29,84,80,0,0,0,0,"oligarchy",1,0,0,0,"South Africa",560,560,TRUE
"2575",560,1991,"South Africa","South Africa 10-94",1910-05-31,1994-04-29,84,81,0,0,0,0,"oligarchy",1,0,0,0,"South Africa",560,560,TRUE
"2576",560,1992,"South Africa","South Africa 10-94",1910-05-31,1994-04-29,84,82,0,0,0,0,"oligarchy",1,0,0,0,"South Africa",560,560,TRUE
"2577",560,1993,"South Africa","South Africa 10-94",1910-05-31,1994-04-29,84,83,0,0,0,0,"oligarchy",1,0,0,0,"South Africa",560,560,TRUE
"2578",560,1994,"South Africa","South Africa 10-94",1910-05-31,1994-04-29,84,84,1,1,1,3,"oligarchy",1,0,0,0,"South Africa",560,560,TRUE
"2579",565,1991,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,1,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2580",565,1992,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,2,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2581",565,1993,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,3,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2582",565,1994,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,4,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2583",565,1995,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,5,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2584",565,1996,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,6,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2585",565,1997,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,7,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2586",565,1998,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,8,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2587",565,1999,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,9,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2588",565,2000,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,10,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2589",565,2001,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,11,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2590",565,2002,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,12,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2591",565,2003,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,13,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2592",565,2004,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,14,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2593",565,2005,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,15,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2594",565,2006,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,16,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2595",565,2007,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,17,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2596",565,2008,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,18,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2597",565,2009,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,19,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2598",565,2010,"Namibia","Namibia 90-NA",1990-03-21,2010-12-31,20,20,0,0,0,0,"party-based",1,0,0,0,"Namibia",565,565,TRUE
"2599",570,1971,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,1,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2600",570,1972,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,2,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2601",570,1973,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,3,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2602",570,1974,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,4,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2603",570,1975,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,5,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2604",570,1976,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,6,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2605",570,1977,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,7,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2606",570,1978,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,8,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2607",570,1979,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,9,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2608",570,1980,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,10,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2609",570,1981,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,11,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2610",570,1982,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,12,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2611",570,1983,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,13,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2612",570,1984,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,14,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2613",570,1985,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,15,0,0,0,0,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2614",570,1986,"Lesotho","Lesotho 70-86",1970-01-31,1986-01-20,16,16,1,2,5,1,"party-based",1,0,0,0,"Lesotho",570,570,TRUE
"2615",570,1987,"Lesotho","Lesotho 86-93",1986-01-20,1993-03-27,7,1,0,0,0,0,"military",0,0,1,0,"Lesotho",570,570,TRUE
"2616",570,1988,"Lesotho","Lesotho 86-93",1986-01-20,1993-03-27,7,2,0,0,0,0,"military",0,0,1,0,"Lesotho",570,570,TRUE
"2617",570,1989,"Lesotho","Lesotho 86-93",1986-01-20,1993-03-27,7,3,0,0,0,0,"military",0,0,1,0,"Lesotho",570,570,TRUE
"2618",570,1990,"Lesotho","Lesotho 86-93",1986-01-20,1993-03-27,7,4,0,0,0,0,"military",0,0,1,0,"Lesotho",570,570,TRUE
"2619",570,1991,"Lesotho","Lesotho 86-93",1986-01-20,1993-03-27,7,5,0,0,0,0,"military",0,0,1,0,"Lesotho",570,570,TRUE
"2620",570,1992,"Lesotho","Lesotho 86-93",1986-01-20,1993-03-27,7,6,0,0,0,0,"military",0,0,1,0,"Lesotho",570,570,TRUE
"2621",570,1993,"Lesotho","Lesotho 86-93",1986-01-20,1993-03-27,7,7,1,1,3,1,"military",0,0,1,0,"Lesotho",570,570,TRUE
"2622",571,1967,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,1,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2623",571,1968,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,2,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2624",571,1969,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,3,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2625",571,1970,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,4,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2626",571,1971,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,5,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2627",571,1972,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,6,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2628",571,1973,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,7,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2629",571,1974,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,8,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2630",571,1975,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,9,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2631",571,1976,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,10,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2632",571,1977,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,11,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2633",571,1978,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,12,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2634",571,1979,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,13,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2635",571,1980,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,14,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2636",571,1981,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,15,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2637",571,1982,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,16,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2638",571,1983,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,17,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2639",571,1984,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,18,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2640",571,1985,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,19,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2641",571,1986,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,20,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2642",571,1987,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,21,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2643",571,1988,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,22,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2644",571,1989,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,23,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2645",571,1990,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,24,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2646",571,1991,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,25,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2647",571,1992,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,26,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2648",571,1993,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,27,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2649",571,1994,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,28,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2650",571,1995,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,29,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2651",571,1996,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,30,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2652",571,1997,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,31,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2653",571,1998,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,32,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2654",571,1999,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,33,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2655",571,2000,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,34,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2656",571,2001,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,35,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2657",571,2002,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,36,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2658",571,2003,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,37,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2659",571,2004,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,38,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2660",571,2005,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,39,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2661",571,2006,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,40,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2662",571,2007,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,41,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2663",571,2008,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,42,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2664",571,2009,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,43,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2665",571,2010,"Botswana","Botswana 66-NA",1966-09-30,2010-12-31,44,44,0,0,0,0,"party-based",1,0,0,0,"Botswana",571,571,TRUE
"2666",572,1969,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,1,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2667",572,1970,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,2,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2668",572,1971,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,3,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2669",572,1972,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,4,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2670",572,1973,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,5,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2671",572,1974,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,6,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2672",572,1975,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,7,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2673",572,1976,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,8,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2674",572,1977,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,9,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2675",572,1978,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,10,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2676",572,1979,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,11,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2677",572,1980,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,12,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2678",572,1981,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,13,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2679",572,1982,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,14,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2680",572,1983,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,15,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2681",572,1984,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,16,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2682",572,1985,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,17,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2683",572,1986,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,18,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2684",572,1987,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,19,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2685",572,1988,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,20,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2686",572,1989,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,21,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2687",572,1990,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,22,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2688",572,1991,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,23,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2689",572,1992,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,24,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2690",572,1993,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,25,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2691",572,1994,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,26,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2692",572,1995,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,27,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2693",572,1996,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,28,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2694",572,1997,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,29,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2695",572,1998,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,30,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2696",572,1999,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,31,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2697",572,2000,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,32,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2698",572,2001,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,33,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2699",572,2002,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,34,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2700",572,2003,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,35,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2701",572,2004,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,36,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2702",572,2005,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,37,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2703",572,2006,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,38,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2704",572,2007,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,39,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2705",572,2008,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,40,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2706",572,2009,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,41,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2707",572,2010,"Swaziland","Swaziland 68-NA",1968-09-06,2010-12-31,42,42,0,0,0,0,"monarchy",0,0,0,1,"Swaziland",572,572,TRUE
"2708",580,1961,"Madagascar","Madagascar 60-72",1960-06-26,1972-05-18,12,1,0,0,0,0,"party-based",1,0,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2709",580,1962,"Madagascar","Madagascar 60-72",1960-06-26,1972-05-18,12,2,0,0,0,0,"party-based",1,0,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2710",580,1963,"Madagascar","Madagascar 60-72",1960-06-26,1972-05-18,12,3,0,0,0,0,"party-based",1,0,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2711",580,1964,"Madagascar","Madagascar 60-72",1960-06-26,1972-05-18,12,4,0,0,0,0,"party-based",1,0,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2712",580,1965,"Madagascar","Madagascar 60-72",1960-06-26,1972-05-18,12,5,0,0,0,0,"party-based",1,0,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2713",580,1966,"Madagascar","Madagascar 60-72",1960-06-26,1972-05-18,12,6,0,0,0,0,"party-based",1,0,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2714",580,1967,"Madagascar","Madagascar 60-72",1960-06-26,1972-05-18,12,7,0,0,0,0,"party-based",1,0,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2715",580,1968,"Madagascar","Madagascar 60-72",1960-06-26,1972-05-18,12,8,0,0,0,0,"party-based",1,0,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2716",580,1969,"Madagascar","Madagascar 60-72",1960-06-26,1972-05-18,12,9,0,0,0,0,"party-based",1,0,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2717",580,1970,"Madagascar","Madagascar 60-72",1960-06-26,1972-05-18,12,10,0,0,0,0,"party-based",1,0,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2718",580,1971,"Madagascar","Madagascar 60-72",1960-06-26,1972-05-18,12,11,0,0,0,0,"party-based",1,0,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2719",580,1972,"Madagascar","Madagascar 60-72",1960-06-26,1972-05-18,12,12,1,2,4,3,"party-based",1,0,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2720",580,1973,"Madagascar","Madagascar 72-75",1972-05-18,1975-06-15,3,1,0,0,0,0,"military",0,0,1,0,"Madagascar (Malagasy)",580,580,TRUE
"2721",580,1974,"Madagascar","Madagascar 72-75",1972-05-18,1975-06-15,3,2,0,0,0,0,"military",0,0,1,0,"Madagascar (Malagasy)",580,580,TRUE
"2722",580,1975,"Madagascar","Madagascar 72-75",1972-05-18,1975-06-15,3,3,1,2,8,2,"military",0,0,1,0,"Madagascar (Malagasy)",580,580,TRUE
"2723",580,1976,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,1,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2724",580,1977,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,2,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2725",580,1978,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,3,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2726",580,1979,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,4,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2727",580,1980,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,5,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2728",580,1981,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,6,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2729",580,1982,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,7,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2730",580,1983,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,8,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2731",580,1984,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,9,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2732",580,1985,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,10,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2733",580,1986,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,11,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2734",580,1987,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,12,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2735",580,1988,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,13,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2736",580,1989,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,14,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
"2737",580,1990,"Madagascar","Madagascar 75-93",1975-06-15,1993-02-10,18,15,0,0,0,0,"personal",0,1,0,0,"Madagascar (Malagasy)",580,580,TRUE
